ticker,date,time,headline,neg,neu,pos,compound,sentiment
tsla,2019-01-04,08:22AM,Truckin': Auto Sales Pivot Away From Cars In 2018,0.0,1.0,0.0,0.0,neu
tsla,2019-01-04,08:10AM,German annual car sales fall 0.2 percent as diesel bans dampen demand,0.12,0.88,0.0,-0.128,neg
tsla,2019-01-04,08:09AM,German annual car sales fall 0.2 pct as diesel bans dampen demand,0.12,0.88,0.0,-0.128,neg
tsla,2019-01-04,07:55AM,Tesla to Begin Model 3 Deliveries to China Customers in March,0.0,1.0,0.0,0.0,neu
tsla,2019-01-04,07:17AM,"Stocks making the biggest moves premarket: LUV, TSLA, NFLX, INTC & more",0.0,1.0,0.0,0.0,neu
tsla,2019-01-04,07:08AM,"Jobs Report, Jerome Powell, Apple, Tesla, Trade Talks - 5 Things You Must Know",0.0,1.0,0.0,0.0,neu
tsla,2019-01-04,07:00AM,Today's Research Reports on Trending Tickers: General Motors and Tesla,0.0,1.0,0.0,0.0,neu
tsla,2019-01-04,06:58AM,"Tesla delivery numbers reveal little about the future, unless you want them to",0.0,0.902,0.098,0.0772,pos
tsla,2019-01-04,12:01AM,Tesla Is Close to Model 3 Approval for Europe Sales,0.0,0.721,0.279,0.4767,pos
tsla,2019-01-03,10:06PM,Tesla's Musk Says Singapore Government Has Been Unwelcoming,0.0,1.0,0.0,0.0,neu
tsla,2019-01-03,06:20PM,"Tesla stock drops over missed delivery estimates, price cuts",0.386,0.614,0.0,-0.5267,neg
tsla,2019-01-03,05:44PM,Tesla Down Almost 10% in 2019 Despite Model 3 Cracking Top 5 in Sedan Sales,0.117,0.883,0.0,-0.1511,neg
tsla,2019-01-03,05:23PM,"Born with 'gasoline in his blood,' GM's Reuss adds president to long list of duties",0.0,1.0,0.0,0.0,neu
tsla,2019-01-03,05:15PM,"SpaceX confirms its raising $500 million, still lists Steve Jurvetson as board member",0.0,1.0,0.0,0.0,neu
tsla,2019-01-03,04:11PM,"Space Taxis, Air Taxis, Robotaxis Make 2019 A Pivotal Year In Mobility",0.0,1.0,0.0,0.0,neu
tsla,2019-01-03,04:11PM,Heres What Analysts Said After Teslas Price Cut Announcement,0.208,0.792,0.0,-0.2732,neg
tsla,2019-01-03,04:09PM,"GM U.S. Sales Fall 2.7% In Q4; Ford, Fiat Chrysler Beat In December",0.0,1.0,0.0,0.0,neu
tsla,2019-01-03,03:08PM,AP Explains: What Tesla price cuts mean for demand,0.346,0.654,0.0,-0.4019,neg
tsla,2019-01-03,03:05PM,Government shutdown may threaten SpaceXs unmanned Crew Dragon demo,0.245,0.755,0.0,-0.3818,neg
tsla,2019-01-03,02:50PM,"Analysts Tackle Tesla Price Cut, Demand Concerns",0.419,0.581,0.0,-0.3818,neg
tsla,2019-01-03,11:42AM,What Is Artificial Intelligence? Examples and News in 2019,0.0,0.721,0.279,0.4767,pos
tsla,2019-01-03,11:41AM,Detroit Auto Show will be 'all you can eat buffet of prof...,0.0,1.0,0.0,0.0,neu
tsla,2019-01-03,11:40AM,Could Tesla price cuts mean demand is slowing?,0.381,0.619,0.0,-0.4019,neg
tsla,2019-01-03,09:51AM,"Company News For Jan 3, 2019",0.0,1.0,0.0,0.0,neu
tsla,2019-01-03,09:27AM,Tesla Stock Doomsayers Are Wrong About the Q4 Delivery Update,0.42,0.58,0.0,-0.7003,neg
tsla,2019-01-03,09:02AM,"Tesla (TSLA) Announces Q4 Deliveries, Slashes Price in the US",0.167,0.833,0.0,-0.2023,neg
tsla,2019-01-03,08:41AM,"Auto Stock Roundup: Tesla Lowers Price, General Motors Reaches Tax Credit Phase Out Limit",0.092,0.675,0.233,0.3182,pos
tsla,2019-01-03,08:04AM,"3 Big Stock Charts for Thursday: Medtronic, Facebook and eBay",0.0,1.0,0.0,0.0,neu
tsla,2019-01-03,04:24AM,Tesla Stock on a Blockchain Offers Hint of Where Crypto's Headed,0.0,1.0,0.0,0.0,neu
tsla,2019-01-03,01:36AM,"Tesla cuts U.S. prices on all vehicles, shares drop",0.344,0.48,0.176,-0.2732,neg
tsla,2019-01-03,12:36AM,PRESS DIGEST -Wall Street Journal - Jan 3,0.0,1.0,0.0,0.0,neu
tsla,2019-01-02,10:50PM,"Tesla Shares Sink on Model 3 Delivery Miss, Price Cut",0.311,0.504,0.185,-0.128,neg
tsla,2019-01-02,08:06PM,Tesla: Growing Faster as It Gets Bigger?,0.0,0.779,0.221,0.1779,pos
tsla,2019-01-02,07:52PM,"US STOCKS-Wall St ekes out gain, Apple cuts revenue forecast after the bell",0.133,0.663,0.205,0.296,pos
tsla,2019-01-02,07:24PM,"Tesla Shares Sink on Model 3 Delivery Miss, Price Cuts",0.317,0.5,0.183,-0.1531,neg
tsla,2019-01-02,06:59PM,Cut in federal tax credit poses 'risk' to Tesla: LMC Auto...,0.153,0.657,0.19,0.128,pos
tsla,2019-01-02,06:08PM,Why Tesla's electric slide could be a buying opportunity,0.0,0.714,0.286,0.4215,pos
tsla,2019-01-02,05:59PM,Tesla's Unexpected Car Price Cut Sends Bonds Into the Tank,0.189,0.811,0.0,-0.2732,neg
tsla,2019-01-02,05:42PM,Why Tesla's electric slide could be a buying opportunity,0.0,0.714,0.286,0.4215,pos
tsla,2019-01-02,05:32PM,"Tesla cuts U.S. prices on all vehicles, shares drop",0.344,0.48,0.176,-0.2732,neg
tsla,2019-01-02,05:30PM,"US STOCKS-Wall St ekes out gains, Apple cuts revenue forecast after the bell",0.141,0.705,0.154,0.0516,pos
tsla,2019-01-02,04:35PM,"Why Tesla, MyoKardia, and Hologic Slumped Today",0.0,1.0,0.0,0.0,neu
tsla,2019-01-02,04:21PM,Tesla Stock Falls As Model 3 Deliveries Fall Short In Fourth Quarter,0.91,0.09,0.0,-0.9993,neu
tsla,2019-01-02,04:20PM,Dow Ekes Out Gains as Oil Rally Lifts U.S. Stocks,0.0,0.789,0.211,0.34,pos
tsla,2019-01-02,04:19PM,Tesla shares fall after company missed delivery estimates,0.212,0.577,0.212,0.0,neu
tsla,2019-01-02,04:19PM,"3 Things to Know at Market Close: Netflix, Tesla and the Government Shutdown",0.0,1.0,0.0,0.0,neu
tsla,2019-01-02,04:06PM,"U.S. Auto Sales, This Key Economic Gauge Are On Tap: Action Plan",0.0,1.0,0.0,0.0,neu
tsla,2019-01-02,04:05PM,Teslas Price Cuts Raise Questions About Margins and Demand,0.346,0.654,0.0,-0.4019,neg
tsla,2019-01-02,04:05PM,Stocks end slightly higher to begin 2019 as Nasdaq bags five-day winning streak,0.0,0.779,0.221,0.5267,pos
tsla,2019-01-02,04:04PM,GM Joins Tesla In Reaching This Key Threshold For Electric Car Sales,0.0,0.859,0.141,0.2023,pos
tsla,2019-01-02,03:45PM,Tesla Wraps Up a Big Year With Record Deliveries,0.0,1.0,0.0,0.0,neu
tsla,2019-01-02,03:36PM,Model 3 Tracker Nails Teslas Exit From Production Hell,0.397,0.603,0.0,-0.6808,neg
tsla,2019-01-02,03:05PM,"Tesla stock tumbles after deliveries disappoint, price cuts announced",0.412,0.588,0.0,-0.5994,neg
tsla,2019-01-02,01:54PM,Tesla's Deliveries Miss Spells More Pressure to Mass-Produce a Cheaper Model 3,0.338,0.662,0.0,-0.4754,neg
tsla,2019-01-02,01:51PM,Tesla to cut prices,0.412,0.588,0.0,-0.2732,neg
tsla,2019-01-02,01:32PM,Tesla Falls to Key Support After Deliveries Update,0.921,0.055,0.025,-0.9992,pos
tsla,2019-01-02,01:05PM,Tesla Cuts Prices as Model 3 Deliveries Miss Estimates,0.388,0.612,0.0,-0.4215,neg
tsla,2019-01-02,12:59PM,Elon Musk and Tim Cook use this simple but effective leadership tactic on Twitter,0.0,0.758,0.242,0.631,pos
tsla,2019-01-02,12:58PM,"GM sold 200,000 electric vehicles in U.S. by 2018, triggering tax-credit phaseout - source",0.0,1.0,0.0,0.0,neu
tsla,2019-01-02,12:49PM,Tesla Sinks After Missing Fourth-Quarter Delivery Estimates and Cutting Prices,0.316,0.684,0.0,-0.4019,neg
tsla,2019-01-02,12:10PM,Stock Market News: Nasdaq Pares 1.9% Intraday Loss As Chip Stocks Lead,0.173,0.827,0.0,-0.3182,neg
tsla,2019-01-02,12:01PM,"Tesla shares drop on price cut, disappointing Model 3 deliveries",0.507,0.342,0.151,-0.6369,neg
tsla,2019-01-02,11:59AM,Tesla's Numbers Come With Some Reservations,0.0,1.0,0.0,0.0,neu
tsla,2019-01-02,11:43AM,Tesla shares tumble after lackluster delivery numbers,0.0,0.732,0.268,0.296,pos
tsla,2019-01-02,11:03AM,"Tesla Shares Tumble After Release of Q4 Deliveries, Announces $2,000 Price Cut",0.147,0.699,0.154,0.0258,pos
tsla,2019-01-02,10:56AM,Obama's Favorite Business Books of 2018,0.0,0.625,0.375,0.4588,pos
tsla,2019-01-02,10:36AM,Why Tesla Stock Was Slammed Wednesday,0.0,1.0,0.0,0.0,neu
tsla,2019-01-02,10:34AM,Strong U.S. Economy to Boost Wall Street in 2019,0.0,0.538,0.462,0.7184,pos
tsla,2019-01-02,10:31AM,Tesla Sinks as Price Cuts Signal a Ceiling for Costly Models,0.31,0.69,0.0,-0.3818,neg
tsla,2019-01-02,10:25AM,Norway's electric cars zip to new record: almost a third of all sales,0.0,1.0,0.0,0.0,neu
tsla,2019-01-02,10:19AM,"Tesla stock plunges on weak year-end sales, surprise $2,000 price cut",0.331,0.53,0.139,-0.4404,neg
tsla,2019-01-02,10:15AM,"Stocks Sell Off But Try To Recover; Apple, Netflix, Tesla Under Fire",0.22,0.78,0.0,-0.4767,neg
tsla,2019-01-02,09:38AM,Stocks Dive As China Tariffs Bite; Dow Jones Drops 350 Points,0.0,1.0,0.0,0.0,neu
tsla,2019-01-02,09:33AM,Dow tumbles by more than 350 points at the open as China slowdown spooks Wall Street to start 2019,0.0,1.0,0.0,0.0,neu
tsla,2019-01-02,09:26AM,"Tesla's stock tumbles after deliveries miss, price cuts",0.388,0.612,0.0,-0.4215,neg
tsla,2019-01-02,09:19AM,Norway's electric cars zip to new record: almost a third of all sales,0.0,1.0,0.0,0.0,neu
tsla,2019-01-02,09:13AM,"Tesla cuts prices on all models by $2,000 to offset reduction in federal tax credit",0.124,0.73,0.146,0.1027,pos
tsla,2019-01-02,09:08AM,"Tesla shares dive after price cut, production numbers",0.204,0.583,0.214,0.0258,pos
tsla,2019-01-02,08:56AM,"Hedge fund all-star David Einhorn posts his worst year ever, losing 34% in 2018",0.358,0.642,0.0,-0.7717,neg
tsla,2019-01-02,08:47AM,"Tesla produced 61,394 Model 3s in fourth quarter",0.0,1.0,0.0,0.0,neu
tsla,2018-09-21,09:56PM,Billionaire investor questions Elon Musk getting 'a pass' after bombshell tweets,0.0,1.0,0.0,0.0,neu
tsla,2018-09-21,09:30PM,Broadcoms Stock Looks Like a Winner,0.0,0.323,0.677,0.743,pos
tsla,2018-09-21,05:30PM,"SHAREHOLDER ALERT:  Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Tesla, Inc. of Class Action Lawsuit and Upcoming Deadline  TSLA",0.167,0.726,0.107,-0.1697,neg
tsla,2018-09-21,05:30PM,Tesla's People Problem and the Inscrutable Musk: 2 Things That Make You Go Hmmm,0.184,0.816,0.0,-0.4019,neg
tsla,2018-09-21,05:03PM,Tesla Model 3 Crash Test Rating 2018: It Earns Top NHTSA Safety Rating,0.166,0.552,0.282,0.2263,pos
tsla,2018-09-21,03:26PM,Yet Another Tesla Exec Leaves Amid Festering Finance Questions,0.0,1.0,0.0,0.0,neu
tsla,2018-09-21,03:18PM,7 Activist Stocks for Investors to Consider,0.0,1.0,0.0,0.0,neu
tsla,2018-09-21,03:12PM,"CLASS ACTION UPDATE for TSLA, PDD and SBGI: Levi & Korsinsky, LLP Reminds Investors of Class Actions on Behalf of Shareholders",0.0,1.0,0.0,0.0,neu
tsla,2018-09-21,01:53PM,"Wall Street's Reefer Madness, Micron Earnings, & More Stock News",0.266,0.734,0.0,-0.4404,neg
tsla,2018-09-21,01:06PM,Is Ford Stock Too Cheap to Ignore?,0.294,0.706,0.0,-0.3612,neg
tsla,2018-09-21,11:03AM,Tesla Slips as Another Executive Reportedly Exits,0.0,1.0,0.0,0.0,neu
tsla,2018-09-21,10:00AM,"SHAREHOLDER ALERT - Bronstein, Gewirtz & Grossman, LLC Reminds Investors With Losses Exceeding $2M of Class Action Against Tesla, Inc. (TSLA) and Lead Plaintiff Deadline- October 9, 2018",0.091,0.81,0.099,0.0601,pos
tsla,2018-09-21,09:59AM,The Risks Significantly Outweigh the Rewards of Owning Tesla Stock,0.159,0.606,0.235,0.25,pos
tsla,2018-09-21,09:57AM,"Tesla rival Nio is on a tear since its debut, but market watchers are cautious",0.11,0.89,0.0,-0.1531,neg
tsla,2018-09-21,09:50AM,Labaton Sucharow Files Securities Class Action Lawsuit Against Elon Musk And Tesla on Behalf of Andrew E. Left of Citron Research,0.082,0.823,0.095,0.0772,pos
tsla,2018-09-21,09:23AM,Tesla loses its VP of supply chain management,0.247,0.753,0.0,-0.3182,neg
tsla,2018-09-21,08:09AM,"Zacks Investment Ideas feature highlights: Tilray, Tesla and Microsoft",0.0,1.0,0.0,0.0,neu
tsla,2018-09-21,07:32AM,"Dow's Record High, Micron, Apple and Tesla - 5 Things You Must Know",0.0,1.0,0.0,0.0,neu
tsla,2018-09-21,06:15AM,Tesla Loses Yet Another Senior Exec: Report,0.277,0.723,0.0,-0.3182,neg
tsla,2018-09-21,04:25AM,Chinese Lithium Giant Agrees Three-Year Pact to Supply Tesla,0.0,0.816,0.184,0.2023,pos
tsla,2018-09-20,11:49PM,BRIEF-Ganfeng Lithium Signs Strategic Cooperation Agreement With Tesla,0.0,0.686,0.314,0.4939,pos
tsla,2018-09-20,08:12PM,Tesla loses another exec: VP of supply chain management Liam O'Connor,0.187,0.813,0.0,-0.3182,neg
tsla,2018-09-20,07:44PM,Tesla VP of global supply management resigns - Bloomberg,0.247,0.753,0.0,-0.3182,neg
tsla,2018-09-20,07:37PM,Tesla VP of global supply management resigns: Bloomberg,0.247,0.753,0.0,-0.3182,neg
tsla,2018-09-20,07:27PM,Teslas supply management head leaves amid executive exodus,0.0,1.0,0.0,0.0,neu
tsla,2018-09-20,07:23PM,Another Tesla vice president departs: report,0.0,1.0,0.0,0.0,neu
tsla,2018-09-20,06:21PM,Tesla Loses Supply Management Chief as Exodus Worsens,0.474,0.526,0.0,-0.6597,neg
tsla,2018-09-20,06:21PM,Tesla Model 3's 5-Star Safety Rating -- What You Need to Know,0.0,0.797,0.203,0.4215,pos
tsla,2018-09-20,05:45PM,Tesla (TSLA) Stock Sinks As Market Gains: What You Should Know,0.0,0.806,0.194,0.34,pos
tsla,2018-09-20,05:28PM,"The Klein Law Firm Reminds Investors of Class Actions on Behalf of Shareholders of TSLA, PDD, ORCL, LOGM, NLSN and SBGI",0.0,1.0,0.0,0.0,neu
tsla,2018-09-20,04:21PM,"'Blockchain Is to Bitcoin as Internet Is to Dot Com Bubble,' Says Zillow CEO",0.0,1.0,0.0,0.0,neu
tsla,2018-09-20,02:00PM,Tesla Seen Rising 11% Higher Despite Wave of Bad News,0.0,0.759,0.241,0.431,pos
tsla,2018-09-20,11:18AM,Tesla Model 3 gets 5-star safety rating,0.0,0.641,0.359,0.4215,pos
tsla,2018-09-20,10:50AM,Tesla Model 3 gets top safety rating from regulators,0.0,0.566,0.434,0.5574,pos
tsla,2018-09-20,10:33AM,If You Like Torque Youll Love Volatility,0.0,0.427,0.573,0.7717,pos
tsla,2018-09-20,10:24AM,Elon Musk asks this simple interview question to tell when an applicant is lying,0.207,0.793,0.0,-0.5267,neg
tsla,2018-09-20,10:18AM,Tesla Model 3 earns perfect 5-star NHTSA safety rating,0.0,0.48,0.52,0.7579,pos
tsla,2018-09-20,10:06AM,Tesla Model 3 gets five-star rating from U.S. safety agency,0.0,0.741,0.259,0.4215,pos
tsla,2018-09-20,09:57AM,"Parts Supplier ZF In $14 Billion Challenge to Tesla, Ford",0.0,0.874,0.126,0.0772,pos
tsla,2018-09-20,09:54AM,Tesla Model 3 gets 5-star rating from U.S. safety agency,0.0,0.741,0.259,0.4215,pos
tsla,2018-09-20,09:43AM,Tesla Model 3 Sedan Aces All of U.S. Safety Agency's Crash Tests,0.186,0.621,0.193,0.0258,pos
tsla,2018-09-20,09:38AM,Why Tesla Stock Still Cant Beat the Math,0.0,1.0,0.0,0.0,neu
tsla,2018-09-20,09:38AM,Tesla's Model 3 gets 5-star rating from U.S. auto safety agency,0.0,0.763,0.237,0.4215,pos
tsla,2018-09-19,07:52PM,Tesla needs to put a seat belt on Elon Musk,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,07:46PM,DOJ Investigates Tesla,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,05:05PM,"Why Tesla, Inc. Stock Jumped Wednesday",0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,04:14PM,Dow Ends Higher on Possible Trade Thaw; Tilray Up Sharply,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,04:00PM,Ex GM Boss: Tesla Headed For The Graveyard,0.239,0.761,0.0,-0.296,neg
tsla,2018-09-19,03:55PM,"Pawar Law Group Announces a Securities Class Action Lawsuit Against Tesla, Inc. - TSLA",0.135,0.709,0.156,0.0772,pos
tsla,2018-09-19,02:58PM,Elon Musk roundup: Tesla under DoJ investigation SpaceX over the moon,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,02:53PM,"DOJ Isn't the Only One: Audi, BMW, Mercedes Are Gunning for Tesla Too",0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,02:36PM,"Tesla is headed to the graveyard, warns iconic member of Detroits old guard",0.247,0.753,0.0,-0.3818,neg
tsla,2018-09-19,01:55PM,Neil deGrasse Tyson: Elon Musk is the 'best thing we've had since Thomas Edison',0.0,0.756,0.244,0.6369,pos
tsla,2018-09-19,01:53PM,"Gordon Johnson: With 90-95% Conviction Rate, The DoJ's Tesla Investigation Is 'Concerning For All Those Long The Stock'",0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,01:33PM,Tesla Bull Sells (and Buys Again?) & Dow Rallies Near Highs | Free Lunch,0.0,0.769,0.231,0.5106,pos
tsla,2018-09-19,01:29PM,Tilray Rallies Again: Anatomy of a Short Squeeze,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,01:16PM,The traders' take on four big movers in the Blitz,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,12:45PM,Tilray Joins Tesla Among Decade's IPO Elite in Just 2 Months,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,12:40PM,Top U.S. Auto Dealer Tells Musk I Told You So,0.0,0.816,0.184,0.2023,pos
tsla,2018-09-19,11:40AM,Tesla probe: Could Elon Musk face jail time?,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,11:29AM,"Stocks - Tilray Rockets in Pre-market; Tesla, Amazon Dip",0.0,0.805,0.195,0.1779,pos
tsla,2018-09-19,10:33AM,AutoNation CEO: Tesla may not be around in 10 years if Musk keeps relying on 'bait-and-switch' tactics,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,10:29AM,"Tesla stock 0.4% higher; NYT reports Goldman, Silver Lake subpoenaed",0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,10:15AM,"Company News For Sep 19, 2018",0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,10:12AM,Why Tesla's New Hell Is Better Than the Old Hell,0.482,0.366,0.152,-0.8074,neg
tsla,2018-09-19,10:08AM,"Hyundai signs deal to sell 1,000 hydrogen-powered trucks in Switzerland",0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,08:08AM,"Stocks making the biggest move premarket: TSLA, TLRY, NFLX, ABBV & more",0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,08:05AM,Tesla Shares Are Nothing More Than a Day Trade for Ex-Boiler Room Workers,0.0,0.833,0.167,0.296,pos
tsla,2018-09-19,07:51AM,"Tesla, Disney, Marvel and Denmark's Danske Bank - 5 Things You Must Know",0.0,0.781,0.219,0.4215,pos
tsla,2018-09-19,07:18AM,Wall Street is set to open higher after Dow surges 185 points as trade fears ease,0.145,0.725,0.13,-0.0772,neg
tsla,2018-09-19,07:08AM,Tesla Could Raise $2.5B in Q4: Morgan Stanley,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,07:06AM,"Tesla may find it a challenge to remain an independent company, analyst says",0.0,0.894,0.106,0.0772,pos
tsla,2018-09-19,06:59AM,Tesla stock tanks after report company faces criminal probe over Musks tweet,0.236,0.764,0.0,-0.5267,neg
tsla,2018-09-19,06:41AM,Nicholas Colas talks about Tesla's recent troubles,0.333,0.667,0.0,-0.4588,neg
tsla,2018-09-19,05:30AM,3 Reasons Apple or Alphabet Should Consider Buying Tesla,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,05:00AM,Tesla Criminal Probe Into Musk Tweet Seen Opening Pandoras Box,0.274,0.726,0.0,-0.5267,neg
tsla,2018-09-19,05:00AM,Criminal Probe of Tesla and Elon Musks Tweet Could Open a Pandoras Box,0.236,0.764,0.0,-0.5267,neg
tsla,2018-09-19,04:54AM,"JPMorgan Chase's Leung on U.S.-China Relationship, China Priorities",0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,04:47AM,"No Immediate Credit Impact From Short-Term Yuan Depreciation, Says Moody's Petch",0.159,0.652,0.188,0.1027,pos
tsla,2018-09-19,03:34AM,"From Lucid to Tesla, Saudi Wealth Fund Goes on Spending Spree",0.0,0.758,0.242,0.4939,pos
tsla,2018-09-19,01:54AM,Morgan Stanley Sees $2.5 Billion Equity Raise for Troubled Tesla,0.25,0.75,0.0,-0.4588,neg
tsla,2018-09-19,01:40AM,Tesla Partner Neoen to Seek $525 Million in Largest French IPO,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,12:49AM,PRESS DIGEST - Wall Street Journal - Sept 19,0.0,1.0,0.0,0.0,neu
tsla,2018-09-19,12:15AM,Whats News: Business & Finance,0.0,1.0,0.0,0.0,neu
tsla,2018-09-18,10:30PM,1st private moon flight passenger to invite creative guests,0.0,0.609,0.391,0.5423,pos
tsla,2018-09-18,09:13PM,Tesla Faces DOJ Criminal Probe After Musk's Tweets,0.327,0.673,0.0,-0.5267,neg
tsla,2018-09-18,09:13PM,Tesla Faces DOJ Criminal Probe After Musk's Tweets,0.327,0.673,0.0,-0.5267,neg
tsla,2018-09-18,08:20PM,Here Come Teslas Challengers With All-Electric SUVs,0.0,0.811,0.189,0.1027,pos
tsla,2018-09-18,07:37PM,U.S. Justice Department probes Musk statement on taking Tesla private,0.0,0.726,0.274,0.5267,pos
tsla,2018-09-18,07:13PM,Luxury Electric Car Competition Heats Up,0.0,1.0,0.0,0.0,neu
tsla,2018-09-18,07:13PM,Luxury Electric Car Competition Heats Up,0.0,1.0,0.0,0.0,neu
tsla,2018-09-18,06:57PM,Tesla to be investigated by US Justice Department over Elon Musk tweets,0.0,0.764,0.236,0.5267,pos
tsla,2018-09-18,06:50PM,"IMPORTANT SHAREHOLDER NOTICE: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Tesla, Inc. and Reminds Investors with Losses in Excess of $750,000 to Contact the Firm",0.135,0.791,0.074,-0.2656,neg
tsla,2018-09-18,06:45PM,"SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Tesla, Inc. of Class Action Lawsuit and Upcoming Deadline - TSLA",0.167,0.726,0.107,-0.1697,neg
tsla,2018-09-18,06:26PM,Tesla Stock Sank With Elon Musks Tweet Now Under Criminal Investigation,0.254,0.746,0.0,-0.5267,neg
tsla,2018-09-18,06:06PM,How the DOJ's Criminal Probe Could Impact Tesla's Operations,0.298,0.702,0.0,-0.5267,neg
tsla,2018-09-18,06:05PM,How the DOJ's Criminal Probe Could Impact Tesla's Operations,0.298,0.702,0.0,-0.5267,neg
tsla,2018-09-18,05:56PM,"Tesla is 'headed for the graveyard,' predicts former GM exec Bob Lutz",0.0,1.0,0.0,0.0,neu
tsla,2018-09-18,05:24PM,What the DOJ Is Looking for in Tesla Probe,0.0,1.0,0.0,0.0,neu
tsla,2018-09-18,05:24PM,What the DOJ Is Looking for in Tesla Probe,0.0,1.0,0.0,0.0,neu
fb,2018-09-22,11:08AM,How former Facebook and Google engineer Bret Taylor earned Marc Benioff's trust at Salesforce,0.0,0.798,0.202,0.5106,pos
fb,2018-09-22,12:02AM,"White House Drafts Order To Look Into Google, Facebook Practices",0.0,1.0,0.0,0.0,neu
fb,2018-09-21,06:21PM,Facebook Withdraws Direct Promotion of Political Campaigns,0.0,1.0,0.0,0.0,neu
fb,2018-09-21,06:18PM,Facebook's Plan to Pull Back Campaign Support to Trump in 2020,0.0,0.787,0.213,0.4019,pos
fb,2018-09-21,06:17PM,Facebook's Plan to Pull Back Campaign Support to Trump in 2020,0.0,0.787,0.213,0.4019,pos
fb,2018-09-21,06:10PM,Does F.A.N.G. still stand? 8 trades,0.0,1.0,0.0,0.0,neu
fb,2018-09-21,05:28PM,"As stocks hit all-time highs, the F.A.N.G. trade is left ...",0.0,1.0,0.0,0.0,neu
fb,2018-09-21,05:21PM,Its time for companies to end the obsession with millennials and hire older workers with skills and expertise,0.124,0.876,0.0,-0.34,neg
fb,2018-09-21,04:04PM,"Earnings Reports for the Week of Sept. 24-28 (KBH, NKE, RAD)",0.0,1.0,0.0,0.0,neu
fb,2018-09-21,04:03PM,Dow marks 2nd all-time high in a row but tech stocks weigh on broader market,0.0,1.0,0.0,0.0,neu
fb,2018-09-21,03:36PM,Facebook Could Unveil Its Video-Chatting Device Next Week,0.0,1.0,0.0,0.0,neu
fb,2018-09-21,01:50PM,Facebook Rolls Out New Dating Service With Unique Spin,0.0,1.0,0.0,0.0,neu
fb,2018-09-21,12:33PM,Facebook Prices Could Trade Sideways From Here,0.0,1.0,0.0,0.0,neu
fb,2018-09-21,11:45AM,Theres Lots to Like About Alphabet Stock in the Long Run,0.0,0.8,0.2,0.3612,pos
fb,2018-09-21,11:41AM,Can We Finally Call Snap Stock a Lost Cause?,0.247,0.753,0.0,-0.3182,neg
fb,2018-09-21,11:15AM,"Pawar Law Group Announces a Securities Class Action Lawsuit Against Facebook, Inc. - FB",0.135,0.709,0.156,0.0772,pos
fb,2018-09-21,10:31AM,Investors Should Avoid Alphabet Until It Starts Doing One Thing,0.196,0.804,0.0,-0.296,neg
fb,2018-09-21,10:00AM,Amazon Is Becoming the Third Largest Internet Ad Platform in the U.S.,0.0,0.866,0.134,0.1779,pos
fb,2018-09-21,06:53AM,"Alphabet, Facebook and Netflix are about to destroy the stock market's biggest dividend trade",0.212,0.788,0.0,-0.5423,neg
fb,2018-09-21,06:51AM,Major S&P tech sector re-organization to take effect Mond...,0.0,1.0,0.0,0.0,neu
fb,2018-09-21,06:01AM,ACLU Pushes Facebook a Little Further Down the Road Toward Regulation,0.0,1.0,0.0,0.0,neu
fb,2018-09-21,01:46AM,"Facebook launches its new dating app, but how many people will really want to use it?",0.0,0.888,0.112,0.2238,pos
fb,2018-09-21,01:36AM,Facebook to drop on-site support for political campaigns,0.194,0.556,0.25,0.1531,pos
fb,2018-09-20,11:38PM,Shopify Stock Could Be on Its Way to Making New Highs,0.0,1.0,0.0,0.0,neu
fb,2018-09-20,10:30PM,"Facebook stretches southward, signing 2018s largest Silicon Valley lease",0.0,1.0,0.0,0.0,neu
fb,2018-09-20,10:30PM,Developer wasted no time hooking fast-growing Facebook in the tech titans hometown,0.351,0.649,0.0,-0.6597,neg
fb,2018-09-20,09:57PM,Facebook to drop on-site support for political campaigns,0.194,0.556,0.25,0.1531,pos
fb,2018-09-20,07:48PM,[$$] EU Demands Facebook Update Misleading Fine Print,0.257,0.571,0.171,-0.2263,neg
